"date","time","group","subject","build","Amaura_Liking_response","Amaura_Liking_latency","Amaura_familiar_response","Amaura_familiar_latency","Axew_Liking_response","Axew_Liking_latency","Axew_familiar_response","Axew_familiar_latency","Beheeyem_Liking_response","Beheeyem_Liking_latency","Beheeyem_familiar_response","Beheeyem_familiar_latency","Bergmite_Liking_response","Bergmite_Liking_latency","Bergmite_familiar_response","Bergmite_familiar_latency","Carbink_Liking_response","Carbink_Liking_latency","Carbink_familiar_response","Carbink_familiar_latency","Chespin_Liking_response","Chespin_Liking_latency","Chespin_familiar_response","Chespin_familiar_latency","Cosmog_Liking_response","Cosmog_Liking_latency","Cosmog_familiar_response","Cosmog_familiar_latency","Cottonee_Liking_response","Cottonee_Liking_latency","Cottonee_familiar_response","Cottonee_familiar_latency","Cranidos_Liking_response","Cranidos_Liking_latency","Cranidos_familiar_response","Cranidos_familiar_latency","Deino_Liking_response","Deino_Liking_latency","Deino_familiar_response","Deino_familiar_latency","Drampa_Liking_response","Drampa_Liking_latency","Drampa_familiar_response","Drampa_familiar_latency","Drilbur_Liking_response","Drilbur_Liking_latency","Drilbur_familiar_response","Drilbur_familiar_latency","Duosion_Liking_response","Duosion_Liking_latency","Duosion_familiar_response","Duosion_familiar_latency","Eelektrik_Liking_response","Eelektrik_Liking_latency","Eelektrik_familiar_response","Eelektrik_familiar_latency","Espurr_Liking_response","Espurr_Liking_latency","Espurr_familiar_response","Espurr_familiar_latency","Fomantis_Liking_response","Fomantis_Liking_latency","Fomantis_familiar_response","Fomantis_familiar_latency","Foongus_Liking_response","Foongus_Liking_latency","Foongus_familiar_response","Foongus_familiar_latency","Frillish_Liking_response","Frillish_Liking_latency","Frillish_familiar_response","Frillish_familiar_latency","Froakie_Liking_response","Froakie_Liking_latency","Froakie_familiar_response","Froakie_familiar_latency","Gastrodon_Liking_response","Gastrodon_Liking_latency","Gastrodon_familiar_response","Gastrodon_familiar_latency","Golett_Liking_response","Golett_Liking_latency","Golett_familiar_response","Golett_familiar_latency","Goodra_Liking_response","Goodra_Liking_latency","Goodra_familiar_response","Goodra_familiar_latency","Goomy_Liking_response","Goomy_Liking_latency","Goomy_familiar_response","Goomy_familiar_latency","Gourgeist_Liking_response","Gourgeist_Liking_latency","Gourgeist_familiar_response","Gourgeist_familiar_latency","Grubbin_Liking_response","Grubbin_Liking_latency","Grubbin_familiar_response","Grubbin_familiar_latency","Inkay_Liking_response","Inkay_Liking_latency","Inkay_familiar_response","Inkay_familiar_latency","Jangmo_Liking_response","Jangmo_Liking_latency","Jangmo_familiar_response","Jangmo_familiar_latency","Kricketot_Liking_response","Kricketot_Liking_latency","Kricketot_familiar_response","Kricketot_familiar_latency","Larvesta_Liking_response","Larvesta_Liking_latency","Larvesta_familiar_response","Larvesta_familiar_latency","Lillipup_Liking_response","Lillipup_Liking_latency","Lillipup_familiar_response","Lillipup_familiar_latency","Magearna_Liking_response","Magearna_Liking_latency","Magearna_familiar_response","Magearna_familiar_latency","Manaphy_Liking_response","Manaphy_Liking_latency","Manaphy_familiar_response","Manaphy_familiar_latency","Meowstic_Liking_response","Meowstic_Liking_latency","Meowstic_familiar_response","Meowstic_familiar_latency","Mienshao_Liking_response","Mienshao_Liking_latency","Mienshao_familiar_response","Mienshao_familiar_latency","Minccino_Liking_response","Minccino_Liking_latency","Minccino_familiar_response","Minccino_familiar_latency","Oshawott_Liking_response","Oshawott_Liking_latency","Oshawott_familiar_response","Oshawott_familiar_latency","Palpitoad_Liking_response","Palpitoad_Liking_latency","Palpitoad_familiar_response","Palpitoad_familiar_latency","Petilil_Liking_response","Petilil_Liking_latency","Petilil_familiar_response","Petilil_familiar_latency","Phantump_Liking_response","Phantump_Liking_latency","Phantump_familiar_response","Phantump_familiar_latency","Poipole_Liking_response","Poipole_Liking_latency","Poipole_familiar_response","Poipole_familiar_latency","Ribombee_Liking_response","Ribombee_Liking_latency","Ribombee_familiar_response","Ribombee_familiar_latency","Rowlet_Liking_response","Rowlet_Liking_latency","Rowlet_familiar_response","Rowlet_familiar_latency","Scatterbug_Liking_response","Scatterbug_Liking_latency","Scatterbug_familiar_response","Scatterbug_familiar_latency","Scraggy_Liking_response","Scraggy_Liking_latency","Scraggy_familiar_response","Scraggy_familiar_latency","Shellos_Liking_response","Shellos_Liking_latency","Shellos_familiar_response","Shellos_familiar_latency","Shelmet_Liking_response","Shelmet_Liking_latency","Shelmet_familiar_response","Shelmet_familiar_latency","Sliggoojpg_Liking_response","Sliggoojpg_Liking_latency","Sliggoojpg_familiar_response","Sliggoojpg_familiar_latency","Snivy_Liking_response","Snivy_Liking_latency","Snivy_familiar_response","Snivy_familiar_latency","Spritzee_Liking_response","Spritzee_Liking_latency","Spritzee_familiar_response","Spritzee_familiar_latency","Stunfisk_Liking_response","Stunfisk_Liking_latency","Stunfisk_familiar_response","Stunfisk_familiar_latency","Swadloon_Liking_response","Swadloon_Liking_latency","Swadloon_familiar_response","Swadloon_familiar_latency","Togedemaru_Liking_response","Togedemaru_Liking_latency","Togedemaru_familiar_response","Togedemaru_familiar_latency","Tympole_Liking_response","Tympole_Liking_latency","Tympole_familiar_response","Tympole_familiar_latency","Uxie_Liking_response","Uxie_Liking_latency","Uxie_familiar_response","Uxie_familiar_latency","Venipede_Liking_response","Venipede_Liking_latency","Venipede_familiar_response","Venipede_familiar_latency","Victini_Liking_response","Victini_Liking_latency","Victini_familiar_response","Victini_familiar_latency","Virizion_Liking_response","Virizion_Liking_latency","Virizion_familiar_response","Virizion_familiar_latency","Wimpod_Liking_response","Wimpod_Liking_latency","Wimpod_familiar_response","Wimpod_familiar_latency","Yamask_Liking_response","Yamask_Liking_latency","Yamask_familiar_response","Yamask_familiar_latency","Zorua_Liking_response","Zorua_Liking_latency","Zorua_familiar_response","Zorua_familiar_latency",""
"120718","12:05:14","25","25","4.0.10.0","1     ","5975","0     ","5975","1     ","5593","0     ","5593","-4     ","5353","0     ","5353","-4     ","4522","0     ","4522","-4     ","5435","0     ","5435","1     ","4904","0     ","4904","2     ","6623","0     ","6623","-3     ","10031","0     ","10031","-3     ","6456","0     ","6456","-1     ","5334","0     ","5334","2     ","5290","0     ","5290","-4     ","5212","0     ","5212","2     ","6840","0     ","6840","-4     ","5160","0     ","5160","3     ","6193","0     ","6193","3     ","6982","0     ","6982","-1     ","6604","1     ","6604","2     ","7282","0     ","7282","1     ","4774","0     ","4774","-2     ","5241","0     ","5241","-4     ","4753","0     ","4753","1     ","5296","0     ","5296","-3     ","5431","0     ","5431","1     ","6505","0     ","6505","-4     ","5862","0     ","5862","2     ","7373","0     ","7373","-4     ","5478","0     ","5478","-4     ","7283","0     ","7283","-4     ","4486","0     ","4486","3     ","6871","0     ","6871","-2     ","8297","0     ","8297","2     ","6224","1     ","6224","3     ","6048","0     ","6048","-4     ","6816","0     ","6816","3     ","5399","0     ","5399","3     ","6490","4     ","6490","-4     ","6778","0     ","6778","3     ","6055","0     ","6055","-3     ","5869","0     ","5869","-4     ","5114","0     ","5114","1     ","5056","0     ","5056","1     ","7309","0     ","7309","0     ","6048","0     ","6048","-4     ","4904","0     ","4904","-3     ","6107","0     ","6107","-4     ","4449","0     ","4449","-3     ","6583","0     ","6583","-4     ","4826","0     ","4826","2     ","6139","0     ","6139","-4     ","5154","0     ","5154","0     ","6634","0     ","6634","4     ","10840","1     ","10840","-4     ","5365","0     ","5365","1     ","5419","0     ","5419","-4     ","6833","0     ","6833","-1     ","7271","2     ","7271","-3     ","5495","0     ","5495","-4     ","6069","0     ","6069","-4     ","4700","0     ","4700","2     ","5083","0     ","5083",""
"120718","12:06:18","24","24","4.0.10.0","1     ","5932","0     ","5932","-3     ","4966","0     ","4966","-4     ","5199","0     ","5199","-2     ","5106","0     ","5106","-2     ","5245","0     ","5245","-1     ","7029","0     ","7029","-4     ","6683","0     ","6683","-3     ","5686","0     ","5686","-3     ","5788","0     ","5788","-4     ","3695","0     ","3695","-4     ","4611","0     ","4611","-2     ","5566","0     ","5566","-4     ","5742","0     ","5742","-4     ","4878","0     ","4878","0     ","6541","0     ","6541","-3     ","5465","0     ","5465","-3     ","6346","0     ","6346","-3     ","3826","0     ","3826","-2     ","5623","0     ","5623","-4     ","5747","0     ","5747","-3     ","6127","0     ","6127","-3     ","6824","0     ","6824","-4     ","5747","0     ","5747","-4     ","5810","0     ","5810","-3     ","4064","0     ","4064","1     ","11949","0     ","11949","-3     ","4284","0     ","4284","-3     ","5433","0     ","5433","-4     ","3592","0     ","3592","-1     ","6888","0     ","6888","-3     ","6444","0     ","6444","1     ","6732","0     ","6732","1     ","8744","0     ","8744","-3     ","6066","0     ","6066","-1     ","5540","0     ","5540","1     ","6139","0     ","6139","-4     ","4548","0     ","4548","0     ","6967","0     ","6967","-4     ","4417","0     ","4417","-3     ","5171","0     ","5171","0     ","6174","0     ","6174","0     ","7077","0     ","7077","0     ","5394","1     ","5394","-2     ","9509","0     ","9509","-3     ","4751","0     ","4751","-4     ","5114","0     ","5114","-3     ","5162","0     ","5162","-1     ","7499","0     ","7499","-1     ","4414","0     ","4414","0     ","11192","0     ","11192","-2     ","4302","0     ","4302","-2     ","7887","0     ","7887","-3     ","5468","0     ","5468","-4     ","4838","0     ","4838","-4     ","7834","0     ","7834","0     ","9337","0     ","9337","-3     ","6542","0     ","6542","-1     ","8590","0     ","8590","-4     ","6395","0     ","6395","-1     ","5636","0     ","5636",""
"120718","07:03:04","23","23","4.0.10.0","4     ","16176","8     ","16176","2     ","7159","2     ","7159","-2     ","8509","0     ","8509","1     ","16933","3     ","16933","2     ","18105","4     ","18105","4     ","4513","8     ","4513","2     ","10546","3     ","10546","4     ","4672","2     ","4672","1     ","8204","2     ","8204","2     ","7969","3     ","7969","2     ","6671","0     ","6671","4     ","5881","4     ","5881","4     ","22531","1     ","22531","-2     ","7385","0     ","7385","4     ","15320","5     ","15320","2     ","6235","4     ","6235","2     ","6541","0     ","6541","2     ","20391","0     ","20391","4     ","3181","8     ","3181","2     ","8713","3     ","8713","2     ","17409","3     ","17409","1     ","7479","0     ","7479","-1     ","5047","1     ","5047","1     ","9588","2     ","9588","3     ","11413","2     ","11413","3     ","7727","0     ","7727","-1     ","4747","1     ","4747","4     ","15019","3     ","15019","-2     ","9202","0     ","9202","4     ","5645","3     ","5645","-1     ","11104","2     ","11104","4     ","4350","3     ","4350","3     ","8278","0     ","8278","1     ","5878","0     ","5878","4     ","3530","6     ","3530","3     ","10626","0     ","10626","-2     ","8801","2     ","8801","4     ","3871","5     ","3871","4     ","19552","3     ","19552","-3     ","7941","0     ","7941","3     ","6761","2     ","6761","4     ","2734","8     ","2734","-1     ","9771","3     ","9771","-1     ","21020","3     ","21020","3     ","5957","1     ","5957","2     ","8391","2     ","8391","1     ","7783","2     ","7783","3     ","5513","5     ","5513","2     ","15935","2     ","15935","1     ","10963","2     ","10963","0     ","9272","0     ","9272","4     ","14000","0     ","14000","4     ","6717","2     ","6717","4     ","13628","4     ","13628","-4     ","5397","3     ","5397","4     ","4889","3     ","4889","4     ","6016","6     ","6016","-3     ","5518","2     ","5518","-2     ","8376","3     ","8376","-1     ","9678","4     ","9678",""
"120718","12:05:56","26","26","4.0.10.0","3     ","3670","4     ","3670","-1     ","5046","1     ","5046","-4     ","4550","3     ","4550","0     ","5872","2     ","5872","-2     ","6301","2     ","6301","0     ","3579","1     ","3579","-2     ","22483","0     ","22483","1     ","3995","2     ","3995","-2     ","7021","0     ","7021","1     ","4720","3     ","4720","2     ","5522","4     ","5522","2     ","3895","4     ","3895","2     ","4456","2     ","4456","1     ","5762","3     ","5762","0     ","3770","0     ","3770","3     ","12596","0     ","12596","-2     ","5920","1     ","5920","2     ","22455","2     ","22455","-2     ","3759","0     ","3759","0     ","5031","2     ","5031","1     ","6966","3     ","6966","0     ","5233","0     ","5233","-1     ","9095","2     ","9095","-2     ","4991","1     ","4991","0     ","6444","0     ","6444","1     ","10961","2     ","10961","1     ","4527","1     ","4527","1     ","3935","1     ","3935","-3     ","8171","0     ","8171","2     ","3774","4     ","3774","-2     ","4065","0     ","4065","2     ","7865","1     ","7865","2     ","5871","1     ","5871","0     ","24897","0     ","24897","3     ","15414","0     ","15414","0     ","16039","0     ","16039","0     ","4105","5     ","4105","1     ","4358","3     ","4358","-3     ","8881","0     ","8881","1     ","4210","2     ","4210","3     ","4342","4     ","4342","3     ","7774","1     ","7774","-1     ","3583","5     ","3583","0     ","4664","1     ","4664","3     ","4680","2     ","4680","-1     ","4489","1     ","4489","-1     ","4938","0     ","4938","1     ","6673","1     ","6673","-1     ","6282","1     ","6282","-2     ","4023","0     ","4023","0     ","8546","0     ","8546","2     ","4359","3     ","4359","2     ","3107","4     ","3107","3     ","5618","1     ","5618","-2     ","3746","3     ","3746","-1     ","5363","4     ","5363","1     ","4401","1     ","4401","-1     ","3826","1     ","3826","-2     ","4251","1     ","4251","-2     ","6194","0     ","6194",""
"120718","12:10:54","28","28","4.0.10.0","4     ","4441","8     ","4441","3     ","2465","8     ","2465","3     ","2892","8     ","2892","3     ","2569","8     ","2569","4     ","2805","8     ","2805","4     ","4563","8     ","4563","4     ","2985","8     ","2985","3     ","3515","8     ","3515","3     ","3111","8     ","3111","2     ","4622","8     ","4622","3     ","2758","8     ","2758","4     ","2600","8     ","2600","3     ","2594","8     ","2594","3     ","2557","8     ","2557","3     ","3692","8     ","3692","3     ","2205","8     ","2205","2     ","3346","8     ","3346","4     ","5178","8     ","5178","3     ","3633","8     ","3633","1     ","5230","8     ","5230","4     ","3027","8     ","3027","4     ","3074","8     ","3074","4     ","2623","8     ","2623","3     ","2688","8     ","2688","3     ","2669","8     ","2669","4     ","3098","8     ","3098","3     ","3442","8     ","3442","2     ","4091","8     ","4091","4     ","3596","8     ","3596","3     ","3523","8     ","3523","4     ","4102","8     ","4102","4     ","5197","8     ","5197","3     ","3417","8     ","3417","2     ","5176","8     ","5176","4     ","3028","8     ","3028","4     ","2368","8     ","2368","3     ","2844","8     ","2844","3     ","3563","8     ","3563","4     ","2636","8     ","2636","4     ","4377","8     ","4377","4     ","2799","8     ","2799","4     ","3560","8     ","3560","3     ","2249","8     ","2249","2     ","5269","8     ","5269","4     ","3154","8     ","3154","4     ","2235","8     ","2235","2     ","3699","8     ","3699","3     ","3176","8     ","3176","2     ","2541","8     ","2541","2     ","2416","8     ","2416","3     ","3102","8     ","3102","4     ","2925","8     ","2925","2     ","3327","8     ","3327","3     ","3463","8     ","3463","2     ","3705","8     ","3705","3     ","3997","8     ","3997","3     ","3020","8     ","3020","2     ","4651","8     ","4651","3     ","6382","8     ","6382","4     ","3565","8     ","3565",""
"120718","12:12:05","30","30","4.0.10.0","3     ","5640","0     ","5640","0     ","4079","1     ","4079","-2     ","2928","0     ","2928","0     ","2629","0     ","2629","0     ","3505","0     ","3505","0     ","3657","0     ","3657","-1     ","5226","1     ","5226","-2     ","3318","0     ","3318","0     ","2871","0     ","2871","1     ","3967","0     ","3967","1     ","3322","0     ","3322","4     ","4967","1     ","4967","2     ","2645","0     ","2645","-2     ","3377","0     ","3377","0     ","3669","0     ","3669","0     ","2722","0     ","2722","1     ","5847","0     ","5847","0     ","5175","2     ","5175","2     ","11154","1     ","11154","1     ","5382","0     ","5382","0     ","3707","0     ","3707","3     ","3497","0     ","3497","2     ","3136","1     ","3136","-3     ","7199","0     ","7199","-2     ","4930","0     ","4930","3     ","2942","0     ","2942","0     ","2814","0     ","2814","0     ","3068","0     ","3068","-4     ","3456","0     ","3456","3     ","3898","1     ","3898","1     ","3228","0     ","3228","4     ","4412","0     ","4412","1     ","3633","1     ","3633","1     ","4146","0     ","4146","2     ","3466","0     ","3466","0     ","3618","0     ","3618","-1     ","7880","0     ","7880","2     ","6557","0     ","6557","-2     ","3020","0     ","3020","1     ","5632","0     ","5632","1     ","3708","0     ","3708","3     ","3006","0     ","3006","-1     ","3396","0     ","3396","-1     ","2584","0     ","2584","3     ","3012","0     ","3012","-2     ","4060","0     ","4060","2     ","4133","0     ","4133","1     ","2995","0     ","2995","1     ","2934","0     ","2934","0     ","3226","0     ","3226","-1     ","3924","0     ","3924","4     ","2693","0     ","2693","1     ","3124","0     ","3124","1     ","6824","1     ","6824","-3     ","3162","0     ","3162","-2     ","3502","0     ","3502","0     ","7614","0     ","7614","-1     ","2604","0     ","2604","-1     ","3991","0     ","3991","-2     ","2775","0     ","2775",""
"120718","12:01:39","20","20","4.0.10.0","4     ","6936","1     ","6936","2     ","15720","6     ","15720","1     ","6034","3     ","6034","0     ","7251","2     ","7251","2     ","6159","4     ","6159","4     ","4688","5     ","4688","3     ","6984","2     ","6984","-3     ","6077","3     ","6077","-1     ","5665","1     ","5665","1     ","5010","2     ","5010","4     ","5244","7     ","5244","1     ","8699","1     ","8699","4     ","4125","5     ","4125","-1     ","35813","0     ","35813","4     ","5148","4     ","5148","3     ","4950","3     ","4950","3     ","39576","6     ","39576","4     ","7731","3     ","7731","-2     ","7345","2     ","7345","2     ","5381","1     ","5381","0     ","16594","1     ","16594","4     ","4786","4     ","4786","4     ","173879","0     ","173879","1     ","8050","2     ","8050","-3     ","3850","0     ","3850","4     ","4497","1     ","4497","2     ","47550","2     ","47550","4     ","4166","8     ","4166","1     ","125789","2     ","125789","4     ","4688","2     ","4688","3     ","41239","1     ","41239","3     ","5394","7     ","5394","3     ","5882","1     ","5882","4     ","4873","6     ","4873","4     ","7023","6     ","7023","1     ","64673","4     ","64673","0     ","7493","2     ","7493","4     ","4744","3     ","4744","-3     ","5228","1     ","5228","-3     ","4262","0     ","4262","3     ","8181","2     ","8181","3     ","4060","7     ","4060","1     ","5074","1     ","5074","1     ","5160","2     ","5160","1     ","4750","2     ","4750","-2     ","8609","3     ","8609","2     ","4982","2     ","4982","3     ","4048","7     ","4048","0     ","4984","5     ","4984","-2     ","5544","2     ","5544","-2     ","4604","1     ","4604","4     ","10987","5     ","10987","2     ","4484","3     ","4484","0     ","6733","4     ","6733","-3     ","35886","4     ","35886","4     ","6806","5     ","6806","3     ","4645","2     ","4645","-2     ","5527","2     ","5527","-2     ","8283","0     ","8283","-2     ","5518","2     ","5518",""
"120718","12:12:26","27","27","4.0.10.0","0     ","4798","1     ","4798","3     ","4146","6     ","4146","-4     ","3771","0     ","3771","-3     ","4169","4     ","4169","3     ","5005","0     ","5005","4     ","3353","8     ","3353","3     ","3916","0     ","3916","4     ","3757","2     ","3757","2     ","3878","0     ","3878","2     ","3156","0     ","3156","-2     ","5448","0     ","5448","0     ","2527","0     ","2527","4     ","5133","4     ","5133","-2     ","2996","0     ","2996","4     ","4431","8     ","4431","2     ","6236","1     ","6236","2     ","4935","2     ","4935","-2     ","3208","0     ","3208","2     ","2707","7     ","2707","-2     ","3104","0     ","3104","3     ","4165","0     ","4165","0     ","3592","1     ","3592","3     ","6648","4     ","6648","1     ","5654","2     ","5654","0     ","3311","1     ","3311","2     ","2536","1     ","2536","2     ","3528","0     ","3528","1     ","4583","5     ","4583","-2     ","2803","0     ","2803","4     ","2328","8     ","2328","1     ","4727","0     ","4727","1     ","5045","3     ","5045","2     ","3981","0     ","3981","4     ","5001","1     ","5001","4     ","4513","0     ","4513","4     ","2621","8     ","2621","-3     ","3361","0     ","3361","4     ","2683","8     ","2683","3     ","4397","0     ","4397","-2     ","3101","0     ","3101","1     ","6130","0     ","6130","4     ","2556","8     ","2556","2     ","6124","5     ","6124","-3     ","4670","8     ","4670","2     ","3045","5     ","3045","-3     ","3033","0     ","3033","4     ","5708","0     ","5708","0     ","4177","8     ","4177","0     ","8315","2     ","8315","4     ","6899","4     ","6899","1     ","5048","5     ","5048","4     ","4201","8     ","4201","-2     ","2859","0     ","2859","1     ","4610","1     ","4610","-3     ","3825","0     ","3825","3     ","4237","6     ","4237","3     ","3408","6     ","3408","-3     ","4729","0     ","4729","-1     ","4733","3     ","4733","-1     ","4657","8     ","4657",""
"120718","12:12:25","32","32","4.0.10.0","0     ","11312","0     ","11312","2     ","9215","0     ","9215","1     ","14942","0     ","14942","1     ","16765","0     ","16765","0     ","6382","0     ","6382","0     ","8258","0     ","8258","1     ","6516","0     ","6516","0     ","7427","0     ","7427","0     ","6249","0     ","6249","3     ","7601","0     ","7601","1     ","11408","0     ","11408","3     ","7439","0     ","7439","2     ","6627","0     ","6627","1     ","6038","0     ","6038","3     ","8492","0     ","8492","1     ","5926","0     ","5926","3     ","7527","0     ","7527","-2     ","7663","0     ","7663","3     ","10023","0     ","10023","0     ","6937","0     ","6937","2     ","7935","0     ","7935","1     ","6016","0     ","6016","1     ","17200","0     ","17200","-2     ","6715","0     ","6715","-1     ","8239","0     ","8239","0     ","6166","0     ","6166","0     ","24214","0     ","24214","0     ","5216","0     ","5216","-4     ","8896","0     ","8896","-1     ","7020","0     ","7020","2     ","7125","0     ","7125","3     ","13905","0     ","13905","1     ","7795","0     ","7795","0     ","6469","0     ","6469","4     ","7228","0     ","7228","0     ","7992","0     ","7992","-3     ","8719","0     ","8719","2     ","6530","0     ","6530","-3     ","7294","0     ","7294","-2     ","6587","0     ","6587","2     ","9118","0     ","9118","3     ","15300","0     ","15300","0     ","12413","0     ","12413","-1     ","7486","0     ","7486","2     ","8557","0     ","8557","-2     ","5191","0     ","5191","2     ","5149","0     ","5149","-1     ","6993","0     ","6993","1     ","7125","0     ","7125","0     ","8451","0     ","8451","-1     ","7872","0     ","7872","0     ","12776","0     ","12776","3     ","5284","0     ","5284","0     ","6935","0     ","6935","0     ","6163","0     ","6163","-1     ","7118","0     ","7118","-1     ","13038","0     ","13038","4     ","8504","0     ","8504","0     ","11218","0     ","11218","0     ","7127","0     ","7127",""
"120718","12:21:50","34","34","4.0.10.0","3     ","255207","0     ","255207","-1     ","7957","1     ","7957","-2     ","8054","0     ","8054","0     ","5610","0     ","5610","1     ","9851","1     ","9851","2     ","6799","1     ","6799","0     ","6850","0     ","6850","0     ","6083","0     ","6083","-2     ","6709","1     ","6709","-1     ","6817","1     ","6817","1     ","5562","0     ","5562","1     ","8813","1     ","8813","1     ","4891","0     ","4891","-2     ","4969","0     ","4969","1     ","4449","0     ","4449","1     ","6033","0     ","6033","2     ","7689","1     ","7689","-1     ","11859","1     ","11859","1     ","10663","0     ","10663","-3     ","6398","1     ","6398","0     ","8164","0     ","8164","1     ","22887","0     ","22887","1     ","16397","0     ","16397","-1     ","72993","0     ","72993","-1     ","5038","0     ","5038","0     ","6222","0     ","6222","0     ","5089","0     ","5089","1     ","8410","0     ","8410","-3     ","5404","0     ","5404","4     ","9377","0     ","9377","0     ","5987","0     ","5987","4     ","6812","1     ","6812","1     ","155908","0     ","155908","0     ","5132","0     ","5132","1     ","103242","0     ","103242","0     ","8389","0     ","8389","-2     ","10382","0     ","10382","0     ","7482","0     ","7482","-1     ","5203","0     ","5203","-2     ","4681","1     ","4681","0     ","8333","0     ","8333","1     ","5694","0     ","5694","-3     ","6148","0     ","6148","0     ","6197","0     ","6197","1     ","6670","0     ","6670","-1     ","14599","0     ","14599","0     ","16234","0     ","16234","2     ","11925","2     ","11925","0     ","100237","0     ","100237","0     ","5002","0     ","5002","1     ","5726","0     ","5726","2     ","6085","0     ","6085","-1     ","8889","0     ","8889","-1     ","5689","0     ","5689","-3     ","7097","0     ","7097","0     ","8671","1     ","8671","0     ","10633","1     ","10633","-2     ","4982","0     ","4982","-3     ","5895","0     ","5895","-2     ","9594","0     ","9594",""
